GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward Minute: 15 TimeSinceGoal: 0 GoalType: PenaltyGoal GoalID: 1 Score: 1-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed PenaltyReason: Foul FoulCommitted_Player_Name: Henrik Ojamaa FoulCommitted_Player_Surname: Ojamaa FoulCommitted_Player_Position: Forward FoulSuffered_Player_Name: Edouard Duplan FoulSuffered_Player_Surname: Duplan FoulSuffered_Player_Position: Forward

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Mike Havenaar GoalScorer_Surname: Havenaar GoalScorer_Position: Forward AssistGiver_Name: Ruben Schaken AssistGiver_Surname: Schaken AssistGiver_Position: Forward Minute: 69 TimeSinceGoal: 54 GoalType: RegularGoal GoalID: 2 Score: 2-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Tyronne Ebuehi GoalScorer_Surname: Ebuehi GoalScorer_Position: Defender AssistGiver_Name: Ludcinio Marengo AssistGiver_Surname: Marengo AssistGiver_Position: Forward Minute: 81 TimeSinceGoal: 12 GoalType: RegularGoal GoalID: 3 Score: 3-0 Team: ADO Den Haag ; home OtherTeam: Go Ahead Eagles ; away GoalKeeperTeamName: Ernestas Setkus GoalKeeperTeamSurname: Setkus GoalKeeperOtherTeamName: Theo Zwarthoed GoalKeeperOtherTeamSurname: Zwarthoed

GoalScorer_Name: Kevin Vermeulen GoalScorer_Surname: Vermeulen GoalScorer_Position: Forward AssistGiver_Name: Nigel Hasselbaink AssistGiver_Surname: Hasselbaink AssistGiver_Position: Forward Minute: 12 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 0-1 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Kevin Vermeulen GoalScorer_Surname: Vermeulen GoalScorer_Position: Forward AssistGiver_Name: Nigel Hasselbaink AssistGiver_Surname: Hasselbaink AssistGiver_Position: Forward Minute: 12 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 0-1 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Kevin Vermeulen GoalScorer_Surname: Vermeulen GoalScorer_Position: Forward AssistGiver_Name: Nigel Hasselbaink AssistGiver_Surname: Hasselbaink AssistGiver_Position: Forward Minute: 12 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 0-1 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Leeroy Owusu GoalScorer_Surname: Leeroy Owusu GoalScorer_Position: Defender AssistGiver_Name: Luigi Bruins AssistGiver_Surname: Bruins AssistGiver_Position: Midfielder Minute: 60 TimeSinceGoal: 48 GoalType: RegularGoal GoalID: 2 Score: 0-2 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Leeroy Owusu GoalScorer_Surname: Leeroy Owusu GoalScorer_Position: Defender AssistGiver_Name: Luigi Bruins AssistGiver_Surname: Bruins AssistGiver_Position: Midfielder Minute: 60 TimeSinceGoal: 48 GoalType: RegularGoal GoalID: 2 Score: 0-2 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Leeroy Owusu GoalScorer_Surname: Leeroy Owusu GoalScorer_Position: Defender AssistGiver_Name: Luigi Bruins AssistGiver_Surname: Bruins AssistGiver_Position: Midfielder Minute: 60 TimeSinceGoal: 48 GoalType: RegularGoal GoalID: 2 Score: 0-2 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Leeroy Owusu GoalScorer_Surname: Leeroy Owusu GoalScorer_Position: Defender AssistGiver_Name: Luigi Bruins AssistGiver_Surname: Bruins AssistGiver_Position: Midfielder Minute: 60 TimeSinceGoal: 48 GoalType: RegularGoal GoalID: 2 Score: 0-2 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Leeroy Owusu GoalScorer_Surname: Leeroy Owusu GoalScorer_Position: Defender AssistGiver_Name: Luigi Bruins AssistGiver_Surname: Bruins AssistGiver_Position: Midfielder Minute: 60 TimeSinceGoal: 48 GoalType: RegularGoal GoalID: 2 Score: 0-2 Team: Excelsior ; away OtherTeam: FC Twente ; home GoalKeeperTeamName: Tom Muyters GoalKeeperTeamSurname: Muyters GoalKeeperOtherTeamName: Nick Marsman GoalKeeperOtherTeamSurname: Marsman

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Jari Oosterwijk GoalScorer_Surname: Oosterwijk GoalScorer_Position: Forward AssistGiver_Name: Stefan Thesker AssistGiver_Surname: Thesker AssistGiver_Position: Defender Minute: 81 TimeSinceGoal: 21 GoalType: RegularGoal GoalID: 3 Score: 1-2 Team: FC Twente ; home OtherTeam: Excelsior ; away GoalKeeperTeamName: Nick Marsman GoalKeeperTeamSurname: Marsman GoalKeeperOtherTeamName: Tom Muyters GoalKeeperOtherTeamSurname: Muyters

GoalScorer_Name: Sébastien Haller GoalScorer_Surname: Haller GoalScorer_Position: Forward AssistGiver_Name: Sofyan Amrabat AssistGiver_Surname: Sofyan Amrabat AssistGiver_Position: Midfielder Minute: 15 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 1-0 Team: FC Utrecht ; home OtherTeam: PSV ; away GoalKeeperTeamName: Robbin Ruiter GoalKeeperTeamSurname: Ruiter GoalKeeperOtherTeamName: Jeroen Zoet GoalKeeperOtherTeamSurname: Zoet

GoalScorer_Name: Sébastien Haller GoalScorer_Surname: Haller GoalScorer_Position: Forward AssistGiver_Name: Sofyan Amrabat AssistGiver_Surname: Sofyan Amrabat AssistGiver_Position: Midfielder Minute: 15 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 1-0 Team: FC Utrecht ; home OtherTeam: PSV ; away GoalKeeperTeamName: Robbin Ruiter GoalKeeperTeamSurname: Ruiter GoalKeeperOtherTeamName: Jeroen Zoet GoalKeeperOtherTeamSurname: Zoet

GoalScorer_Name: Sébastien Haller GoalScorer_Surname: Haller GoalScorer_Position: Forward AssistGiver_Name: Sofyan Amrabat AssistGiver_Surname: Sofyan Amrabat AssistGiver_Position: Midfielder Minute: 15 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 1-0 Team: FC Utrecht ; home OtherTeam: PSV ; away GoalKeeperTeamName: Robbin Ruiter GoalKeeperTeamSurname: Ruiter GoalKeeperOtherTeamName: Jeroen Zoet GoalKeeperOtherTeamSurname: Zoet

GoalScorer_Name: Sébastien Haller GoalScorer_Surname: Haller GoalScorer_Position: Forward AssistGiver_Name: Sofyan Amrabat AssistGiver_Surname: Sofyan Amrabat AssistGiver_Position: Midfielder Minute: 15 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 1-0 Team: FC Utrecht ; home OtherTeam: PSV ; away GoalKeeperTeamName: Robbin Ruiter GoalKeeperTeamSurname: Ruiter GoalKeeperOtherTeamName: Jeroen Zoet GoalKeeperOtherTeamSurname: Zoet

GoalScorer_Name: Sébastien Haller GoalScorer_Surname: Haller GoalScorer_Position: Forward AssistGiver_Name: Sofyan Amrabat AssistGiver_Surname: Sofyan Amrabat AssistGiver_Position: Midfielder Minute: 15 TimeSinceGoal: 0 GoalType: RegularGoal GoalID: 1 Score: 1-0 Team: FC Utrecht ; home OtherTeam: PSV ; away GoalKeeperTeamName: Robbin Ruiter GoalKeeperTeamSurname: Ruiter GoalKeeperOtherTeamName: Jeroen Zoet GoalKeeperOtherTeamSurname: Zoet

GoalScorer_Name: Davy Pröpper GoalScorer_Surname: Davy Pröpper GoalScorer_Position: Midfielder AssistGiver_Name: Jürgen Locadia AssistGiver_Surname: Locadia AssistGiver_Position: Forward Minute: 50 TimeSinceGoal: 35 GoalType: RegularGoal GoalID: 2 Score: 1-1 Team: PSV ; away OtherTeam: FC Utrecht ; home GoalKeeperTeamName: Jeroen Zoet GoalKeeperTeamSurname: Zoet GoalKeeperOtherTeamName: Robbin Ruiter GoalKeeperOtherTeamSurname: Ruiter

